"...1","...2","Name","ID","Website","Email Address","Non Primary E-mails","Office Phone","Alternate Phone","Fax","Billing Street","Billing City","Billing State","Billing Postal Code","Billing Country","Shipping Street","Shipping City","Shipping State","Shipping Postal Code","Shipping Country","Description","Type","Industry","Annual Revenue","Employees","SIC Code","Ticker Symbol","Parent Account ID","Ownership","Campaign ID","Rating","Assigned to","Assigned User","Date Created","Date Modified","Modified By","Created By","Deleted","Geocode Status","Longitude","Address","Latitude"
NA,NA,"Ante Blandit Company","001i0000008rER9AAM",NA,NA,NA,NA,NA,NA,"5359 State Route 23, Windham, NY 12496-5906","Windham","New York",NA,NA,"5359 State Route 23, Windham, NY 12496-5906","Windham","New York",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-14,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Ac Eleifend Foundation","001i0000008rERaAAM",NA,NA,NA,NA,NA,NA,"210 Coddington Hwy, Middletown, RI 02842-4884","Middletown","Rhode Island",NA,NA,"210 Coddington Hwy, Middletown, RI 02842-4884","Middletown","Rhode Island",NA,NA,NA,"Gold","Insurance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-08,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Ac Eleifend Foundation","001i0000008rERaAAM",NA,NA,NA,NA,NA,NA,"210 Coddington Hwy, Middletown, RI 02842-4884","Middletown","Rhode Island",NA,NA,"210 Coddington Hwy, Middletown, RI 02842-4884","Middletown","Rhode Island",NA,NA,NA,"Gold","Insurance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-07,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Ac Eleifend Foundation","001i0000008rERaAAM",NA,NA,NA,NA,NA,NA,"210 Coddington Hwy, Middletown, RI 02842-4884","Middletown","Rhode Island",NA,NA,"210 Coddington Hwy, Middletown, RI 02842-4884","Middletown","Rhode Island",NA,NA,NA,"Gold","Insurance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-15,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"A Magna Lorem Inc.","001i0000008rERBAA2",NA,NA,NA,NA,NA,NA,"5813 Ponce de Leon Blvd, Miami, FL 33146-2422","Miami","Florida",NA,NA,"5813 Ponce de Leon Blvd, Miami, FL 33146-2422","Miami","Florida",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-09-16,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"A Magna Lorem Inc.","001i0000008rERBAA2",NA,NA,NA,NA,NA,NA,"5813 Ponce de Leon Blvd, Miami, FL 33146-2422","Miami","Florida",NA,NA,"5813 Ponce de Leon Blvd, Miami, FL 33146-2422","Miami","Florida",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-01-27,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"A Magna Lorem Inc.","001i0000008rERBAA2",NA,NA,NA,NA,NA,NA,"5813 Ponce de Leon Blvd, Miami, FL 33146-2422","Miami","Florida",NA,NA,"5813 Ponce de Leon Blvd, Miami, FL 33146-2422","Miami","Florida",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-03-16,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"A Magna Lorem Inc.","001i0000008rERBAA2",NA,NA,NA,NA,NA,NA,"5813 Ponce de Leon Blvd, Miami, FL 33146-2422","Miami","Florida",NA,NA,"5813 Ponce de Leon Blvd, Miami, FL 33146-2422","Miami","Florida",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-07-01,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"A Magna Lorem Inc.","001i0000008rERBAA2",NA,NA,NA,NA,NA,NA,"5813 Ponce de Leon Blvd, Miami, FL 33146-2422","Miami","Florida",NA,NA,"5813 Ponce de Leon Blvd, Miami, FL 33146-2422","Miami","Florida",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-07-01,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"A Magna Lorem Inc.","001i0000008rERBAA2",NA,NA,NA,NA,NA,NA,"5813 Ponce de Leon Blvd, Miami, FL 33146-2422","Miami","Florida",NA,NA,"5813 Ponce de Leon Blvd, Miami, FL 33146-2422","Miami","Florida",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-08-10,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"A Magna Lorem Inc.","001i0000008rERBAA2",NA,NA,NA,NA,NA,NA,"5813 Ponce de Leon Blvd, Miami, FL 33146-2422","Miami","Florida",NA,NA,"5813 Ponce de Leon Blvd, Miami, FL 33146-2422","Miami","Florida",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-29,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"A Magna Lorem Inc.","001i0000008rERBAA2",NA,NA,NA,NA,NA,NA,"5813 Ponce de Leon Blvd, Miami, FL 33146-2422","Miami","Florida",NA,NA,"5813 Ponce de Leon Blvd, Miami, FL 33146-2422","Miami","Florida",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-27,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"A Magna Lorem Inc.","001i0000008rERBAA2",NA,NA,NA,NA,NA,NA,"5813 Ponce de Leon Blvd, Miami, FL 33146-2422","Miami","Florida",NA,NA,"5813 Ponce de Leon Blvd, Miami, FL 33146-2422","Miami","Florida",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-26,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"A Magna Lorem Inc.","001i0000008rERBAA2",NA,NA,NA,NA,NA,NA,"5813 Ponce de Leon Blvd, Miami, FL 33146-2422","Miami","Florida",NA,NA,"5813 Ponce de Leon Blvd, Miami, FL 33146-2422","Miami","Florida",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-14,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Mauris Id Sapien Corporation","001i0000008rERFAA2",NA,NA,NA,NA,NA,NA,"26008 E Lakeshore, Bigfork, MT 59911-7158","Bigfork","Montana",NA,NA,"26008 E Lakeshore, Bigfork, MT 59911-7158","Bigfork","Montana",NA,NA,NA,"Gold","Financial Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-28,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Mauris Id Sapien Corporation","001i0000008rERFAA2",NA,NA,NA,NA,NA,NA,"26008 E Lakeshore, Bigfork, MT 59911-7158","Bigfork","Montana",NA,NA,"26008 E Lakeshore, Bigfork, MT 59911-7158","Bigfork","Montana",NA,NA,NA,"Gold","Financial Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-14,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Cras Lorem Lorem Institute","001i0000008rErFAAU",NA,NA,NA,NA,NA,NA,"215 E State St, Rockford, IL 61104-1010","Rockford","Illinois",NA,NA,"215 E State St, Rockford, IL 61104-1010","Rockford","Illinois",NA,NA,NA,"Gold","Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-14,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Cras Lorem Lorem Institute","001i0000008rErFAAU",NA,NA,NA,NA,NA,NA,"215 E State St, Rockford, IL 61104-1010","Rockford","Illinois",NA,NA,"215 E State St, Rockford, IL 61104-1010","Rockford","Illinois",NA,NA,NA,"Gold","Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-26,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Cras Lorem Lorem Institute","001i0000008rErFAAU",NA,NA,NA,NA,NA,NA,"215 E State St, Rockford, IL 61104-1010","Rockford","Illinois",NA,NA,"215 E State St, Rockford, IL 61104-1010","Rockford","Illinois",NA,NA,NA,"Gold","Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-23,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Cras Lorem Lorem Institute","001i0000008rErFAAU",NA,NA,NA,NA,NA,NA,"215 E State St, Rockford, IL 61104-1010","Rockford","Illinois",NA,NA,"215 E State St, Rockford, IL 61104-1010","Rockford","Illinois",NA,NA,NA,"Gold","Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-13,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Cras Lorem Lorem Institute","001i0000008rErFAAU",NA,NA,NA,NA,NA,NA,"215 E State St, Rockford, IL 61104-1010","Rockford","Illinois",NA,NA,"215 E State St, Rockford, IL 61104-1010","Rockford","Illinois",NA,NA,NA,"Gold","Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-29,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Quis Arcu Vel LLC","001i0000008rERgAAM",NA,NA,NA,NA,NA,NA,"1288 N High St, Columbus, OH 43201-2466","Columbus","Ohio",NA,NA,"1288 N High St, Columbus, OH 43201-2466","Columbus","Ohio",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-11-10,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Quis Arcu Vel LLC","001i0000008rERgAAM",NA,NA,NA,NA,NA,NA,"1288 N High St, Columbus, OH 43201-2466","Columbus","Ohio",NA,NA,"1288 N High St, Columbus, OH 43201-2466","Columbus","Ohio",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-30,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Quis Arcu Vel LLC","001i0000008rERgAAM",NA,NA,NA,NA,NA,NA,"1288 N High St, Columbus, OH 43201-2466","Columbus","Ohio",NA,NA,"1288 N High St, Columbus, OH 43201-2466","Columbus","Ohio",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-15,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Facilisis LLC","001i0000008rErHAAU",NA,NA,NA,NA,NA,NA,"636 Massachusetts St, Lawrence, KS 66044-2236","Lawrence","Kansas",NA,NA,"636 Massachusetts St, Lawrence, KS 66044-2236","Lawrence","Kansas",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-11-30,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Facilisis LLC","001i0000008rErHAAU",NA,NA,NA,NA,NA,NA,"636 Massachusetts St, Lawrence, KS 66044-2236","Lawrence","Kansas",NA,NA,"636 Massachusetts St, Lawrence, KS 66044-2236","Lawrence","Kansas",NA,NA,NA,"Gold","Telecommunication",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-29,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Ac Facilisis Facilisis LLC","001i0000008rErLAAU",NA,NA,NA,NA,NA,NA,"17070 Wright Plz, Omaha, NE 68130-2083","Omaha","Nebraska",NA,NA,"17070 Wright Plz, Omaha, NE 68130-2083","Omaha","Nebraska",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-12-15,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Ac Facilisis Facilisis LLC","001i0000008rErLAAU",NA,NA,NA,NA,NA,NA,"17070 Wright Plz, Omaha, NE 68130-2083","Omaha","Nebraska",NA,NA,"17070 Wright Plz, Omaha, NE 68130-2083","Omaha","Nebraska",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-29,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Lectus Convallis Est Institute","001i0000008rERmAAM",NA,NA,NA,NA,NA,NA,"13415 Sierra Way, Kernville, CA 93238-9714","Kernville","California",NA,NA,"13415 Sierra Way, Kernville, CA 93238-9714","Kernville","California",NA,NA,NA,"Gold","Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-15,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Vivamus Euismod Urna Corporation","001i0000008rErqAAE",NA,NA,NA,NA,NA,NA,"2053 Montgomery St, Oroville, CA 95965-4947","Oroville","California",NA,NA,"2053 Montgomery St, Oroville, CA 95965-4947","Oroville","California",NA,NA,NA,"Gold","Agriculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-30,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Odio A Purus PC","001i0000008rErTAAU",NA,NA,NA,NA,NA,NA,"2191 High St, Oroville, CA 95965-4917","Oroville","California",NA,NA,"2191 High St, Oroville, CA 95965-4917","Oroville","California",NA,NA,NA,"Gold","Insurance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-29,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Lacinia Corp.","001i0000008rES0AAM",NA,NA,NA,NA,NA,NA,"564 N Citrus Ave, Crystal River, FL 34428-4017","Crystal River","Florida",NA,NA,"564 N Citrus Ave, Crystal River, FL 34428-4017","Crystal River","Florida",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-09-29,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Lacinia Corp.","001i0000008rES0AAM",NA,NA,NA,NA,NA,NA,"564 N Citrus Ave, Crystal River, FL 34428-4017","Crystal River","Florida",NA,NA,"564 N Citrus Ave, Crystal River, FL 34428-4017","Crystal River","Florida",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-11,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Lacinia Corp.","001i0000008rES0AAM",NA,NA,NA,NA,NA,NA,"564 N Citrus Ave, Crystal River, FL 34428-4017","Crystal River","Florida",NA,NA,"564 N Citrus Ave, Crystal River, FL 34428-4017","Crystal River","Florida",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-16,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"A Malesuada Associates","001i0000008rEs4AAE",NA,NA,NA,NA,NA,NA,"610 Merchant St, Emporia, KS 66801-2859","Emporia","Kansas",NA,NA,"610 Merchant St, Emporia, KS 66801-2859","Emporia","Kansas",NA,NA,NA,"Gold","Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-12-02,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"A Malesuada Associates","001i0000008rEs4AAE",NA,NA,NA,NA,NA,NA,"610 Merchant St, Emporia, KS 66801-2859","Emporia","Kansas",NA,NA,"610 Merchant St, Emporia, KS 66801-2859","Emporia","Kansas",NA,NA,NA,"Gold","Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-01,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Amet Company","001i0000008rESIAA2",NA,NA,NA,NA,NA,NA,"508 Center St, Taft, CA 93268-3109","Taft","California",NA,NA,"508 Center St, Taft, CA 93268-3109","Taft","California",NA,NA,NA,"Other","Financial Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-16,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Nulla Vulputate LLC","001i0000008rEslAAE",NA,NA,NA,NA,NA,NA,"70 Presidential Cir, Gettysburg, PA 17325-8399","Gettysburg","Pennsylvania",NA,NA,"70 Presidential Cir, Gettysburg, PA 17325-8399","Gettysburg","Pennsylvania",NA,NA,NA,"Gold","Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-01-07,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Nulla Vulputate LLC","001i0000008rEslAAE",NA,NA,NA,NA,NA,NA,"70 Presidential Cir, Gettysburg, PA 17325-8399","Gettysburg","Pennsylvania",NA,NA,"70 Presidential Cir, Gettysburg, PA 17325-8399","Gettysburg","Pennsylvania",NA,NA,NA,"Gold","Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-01-12,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Nulla Vulputate LLC","001i0000008rEslAAE",NA,NA,NA,NA,NA,NA,"70 Presidential Cir, Gettysburg, PA 17325-8399","Gettysburg","Pennsylvania",NA,NA,"70 Presidential Cir, Gettysburg, PA 17325-8399","Gettysburg","Pennsylvania",NA,NA,NA,"Gold","Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-12-21,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Nulla Vulputate LLC","001i0000008rEslAAE",NA,NA,NA,NA,NA,NA,"70 Presidential Cir, Gettysburg, PA 17325-8399","Gettysburg","Pennsylvania",NA,NA,"70 Presidential Cir, Gettysburg, PA 17325-8399","Gettysburg","Pennsylvania",NA,NA,NA,"Gold","Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-05,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Nec Ligula Consectetuer Foundation","001i0000008rEsxAAE",NA,NA,NA,NA,NA,NA,"1630 P St, Lincoln, NE 68508-1644","Lincoln","Nebraska",NA,NA,"1630 P St, Lincoln, NE 68508-1644","Lincoln","Nebraska",NA,NA,NA,"Gold","Raw Materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-12-23,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Nec Ligula Consectetuer Foundation","001i0000008rEsxAAE",NA,NA,NA,NA,NA,NA,"1630 P St, Lincoln, NE 68508-1644","Lincoln","Nebraska",NA,NA,"1630 P St, Lincoln, NE 68508-1644","Lincoln","Nebraska",NA,NA,NA,"Gold","Raw Materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-31,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Nec Ligula Consectetuer Foundation","001i0000008rEsxAAE",NA,NA,NA,NA,NA,NA,"1630 P St, Lincoln, NE 68508-1644","Lincoln","Nebraska",NA,NA,"1630 P St, Lincoln, NE 68508-1644","Lincoln","Nebraska",NA,NA,NA,"Gold","Raw Materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-07-01,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Nec Ligula Consectetuer Foundation","001i0000008rEsxAAE",NA,NA,NA,NA,NA,NA,"1630 P St, Lincoln, NE 68508-1644","Lincoln","Nebraska",NA,NA,"1630 P St, Lincoln, NE 68508-1644","Lincoln","Nebraska",NA,NA,NA,"Gold","Raw Materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-05,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Dui Quis LLP","001i0000008rETFAA2",NA,NA,NA,NA,NA,NA,"1462 E. Grand Ave., Arroyo Grande, CA 93420-2448","Arroyo Grande","California",NA,NA,"1462 E. Grand Ave., Arroyo Grande, CA 93420-2448","Arroyo Grande","California",NA,NA,NA,"Cloud","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-21,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Nulla Ante Iaculis Associates","001i0000008rEtTAAU",NA,NA,NA,NA,NA,NA,"164 S 15th St, Saint Helens, OR 97051-1702","Saint Helens","Oregon",NA,NA,"164 S 15th St, Saint Helens, OR 97051-1702","Saint Helens","Oregon",NA,NA,NA,"Cloud","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-06,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Aliquam LLP","001i0000008rETUAA2",NA,NA,NA,NA,NA,NA,"245 108th Ave, Treasure Island, FL 33706-4703","Treasure Island","Florida",NA,NA,"245 108th Ave, Treasure Island, FL 33706-4703","Treasure Island","Florida",NA,NA,NA,"Gold","Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-09-24,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Aliquam LLP","001i0000008rETUAA2",NA,NA,NA,NA,NA,NA,"245 108th Ave, Treasure Island, FL 33706-4703","Treasure Island","Florida",NA,NA,"245 108th Ave, Treasure Island, FL 33706-4703","Treasure Island","Florida",NA,NA,NA,"Gold","Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-03,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Aliquam LLP","001i0000008rETUAA2",NA,NA,NA,NA,NA,NA,"245 108th Ave, Treasure Island, FL 33706-4703","Treasure Island","Florida",NA,NA,"245 108th Ave, Treasure Island, FL 33706-4703","Treasure Island","Florida",NA,NA,NA,"Gold","Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-21,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Amet Risus Donec PC","001i0000008rEtUAAU",NA,NA,NA,NA,NA,NA,"11197 Brockway Rd Spc 1, Truckee, CA 96161-3352","Truckee","California",NA,NA,"11197 Brockway Rd Spc 1, Truckee, CA 96161-3352","Truckee","California",NA,NA,NA,"Gold","Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-06,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Malesuada Integer Associates","001i0000008rEtzAAE",NA,NA,NA,NA,NA,NA,"851 Broadway St, Seaside, OR 97138-6823","Seaside","Oregon",NA,NA,"851 Broadway St, Seaside, OR 97138-6823","Seaside","Oregon",NA,NA,NA,"Gold","Publishing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-07,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Nunc Commodo Auctor Limited","001i0000008rEu1AAE",NA,NA,NA,NA,NA,NA,"6410 SE Milwaukie Ave, Portland, OR 97202-5518","Portland","Oregon",NA,NA,"6410 SE Milwaukie Ave, Portland, OR 97202-5518","Portland","Oregon",NA,NA,NA,"Gold","Publishing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-07,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Orci Ut Sagittis Corp.","001i0000008rEUAAA2",NA,NA,NA,NA,NA,NA,"835 Museum Cir, Jacksonville, FL 32207-9003","Jacksonville","Florida",NA,NA,"835 Museum Cir, Jacksonville, FL 32207-9003","Jacksonville","Florida",NA,NA,NA,"Gold","Insurance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-08-06,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Orci Ut Sagittis Corp.","001i0000008rEUAAA2",NA,NA,NA,NA,NA,NA,"835 Museum Cir, Jacksonville, FL 32207-9003","Jacksonville","Florida",NA,NA,"835 Museum Cir, Jacksonville, FL 32207-9003","Jacksonville","Florida",NA,NA,NA,"Gold","Insurance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-25,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Orci Ut Sagittis Corp.","001i0000008rEUAAA2",NA,NA,NA,NA,NA,NA,"835 Museum Cir, Jacksonville, FL 32207-9003","Jacksonville","Florida",NA,NA,"835 Museum Cir, Jacksonville, FL 32207-9003","Jacksonville","Florida",NA,NA,NA,"Gold","Insurance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-22,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Nunc Quis Arcu Consulting","001i0000008rEUIAA2",NA,NA,NA,NA,NA,NA,"128 W Main St, West Dundee, IL 60118-2017","West Dundee","Illinois",NA,NA,"128 W Main St, West Dundee, IL 60118-2017","West Dundee","Illinois",NA,NA,NA,"Gold","Entertainment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-29,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Nunc Quis Arcu Consulting","001i0000008rEUIAA2",NA,NA,NA,NA,NA,NA,"128 W Main St, West Dundee, IL 60118-2017","West Dundee","Illinois",NA,NA,"128 W Main St, West Dundee, IL 60118-2017","West Dundee","Illinois",NA,NA,NA,"Gold","Entertainment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-22,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Ante Vivamus Institute","001i0000008rEuLAAU",NA,NA,NA,NA,NA,NA,"719 Virginia Ave #105, Indianapolis, IN 46203-1793","Indianapolis","Indiana",NA,NA,"719 Virginia Ave #105, Indianapolis, IN 46203-1793","Indianapolis","Indiana",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-01-26,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Ante Vivamus Institute","001i0000008rEuLAAU",NA,NA,NA,NA,NA,NA,"719 Virginia Ave #105, Indianapolis, IN 46203-1793","Indianapolis","Indiana",NA,NA,"719 Virginia Ave #105, Indianapolis, IN 46203-1793","Indianapolis","Indiana",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-03-01,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Ante Vivamus Institute","001i0000008rEuLAAU",NA,NA,NA,NA,NA,NA,"719 Virginia Ave #105, Indianapolis, IN 46203-1793","Indianapolis","Indiana",NA,NA,"719 Virginia Ave #105, Indianapolis, IN 46203-1793","Indianapolis","Indiana",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-12-17,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Ante Vivamus Institute","001i0000008rEuLAAU",NA,NA,NA,NA,NA,NA,"719 Virginia Ave #105, Indianapolis, IN 46203-1793","Indianapolis","Indiana",NA,NA,"719 Virginia Ave #105, Indianapolis, IN 46203-1793","Indianapolis","Indiana",NA,NA,NA,"Gold","Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-08,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Cursus Et Eros PC","001i0000008rEumAAE",NA,NA,NA,NA,NA,NA,"661 Howard St, San Francisco, CA 94105-3915","San Francisco","California",NA,NA,"661 Howard St, San Francisco, CA 94105-3915","San Francisco","California",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-28,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Cursus Et Eros PC","001i0000008rEumAAE",NA,NA,NA,NA,NA,NA,"661 Howard St, San Francisco, CA 94105-3915","San Francisco","California",NA,NA,"661 Howard St, San Francisco, CA 94105-3915","San Francisco","California",NA,NA,NA,"Gold","Healthcare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-09,NA,NA,NA,TRUE,NA,NA,NA,NA
NA,NA,"Lacinia Vitae Sodales Corporation","001i0000008rEUNAA2",NA,NA,NA,NA,NA,NA,"241 S Broadway St, Santa Maria, CA 93455-4657","Santa Maria","California",NA,NA,"241 S Broadway St, Santa Maria, CA 93455-4657","Santa Maria","California",NA,NA,NA,"Gold","Financial Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-22,NA,NA,NA,TRUE,NA,NA,NA,NA
