"Name","ID","Website","Email Address","Non Primary E-mails","Office Phone","Alternate Phone","Fax","Billing Street","Billing City","Billing State","Billing Postal Code","Billing Country","Shipping Street","Shipping City","Shipping State","Shipping Postal Code","Shipping Country","Description","Type","Industry","Annual Revenue","Employees","SIC Code","Ticker Symbol","Parent Account ID","Ownership","Campaign ID","Rating","Assigned to","Assigned User","Date Created","Date Modified","Modified By","Created By","Deleted","Geocode Status","Longitude","Address","Latitude"
"Tellus Justo Inc.","001i0000008rENyAAM","","","","","","","3036 Minnehaha Ave, Minneapolis, MN 55406-1932","Minneapolis","Minnesota","","","3036 Minnehaha Ave, Minneapolis, MN 55406-1932","Minneapolis","Minnesota","","","","Other","Technology","","","","","","","","","","","2013-09-02 00:00:00","","","",0,"",-93.23387,"",44.947144
"Tellus LLP","001i0000008rBMxAAM","","","","","","","2415 NH Route 16, West Ossipee, NH 03890","West Ossipee","New Hampshire","","","2415 NH Route 16, West Ossipee, NH 03890","West Ossipee","New Hampshire","","","","Other","Healthcare","","","","","","","","","","","2011-03-30 00:00:00","","","",0,"",-71.205574,"",43.8225
"Tellus Lorem Eu PC","001i0000008rFSnAAM","","","","","","","412 N Main St, Evansville, IN 47711-5418","Evansville","Indiana","","","412 N Main St, Evansville, IN 47711-5418","Evansville","Indiana","","","","Other","Technology","","","","","","","","","","","2013-03-23 00:00:00","","","",0,"",-87.564,"",37.981589
"Tempor Bibendum Corporation","001i0000008rF2PAAU","","","","","","","6946 S 108th St, La Vista, NE 68128-5701","La Vista","Nebraska","","","6946 S 108th St, La Vista, NE 68128-5701","La Vista","Nebraska","","","","Other","Retail","","","","","","","","","","","2013-12-11 00:00:00","","","",0,"",-96.081461,"",41.19028
"Tempor Bibendum Donec Institute","001i0000008rEDoAAM","","","","","","","876 Jupiter Dr, Madison, WI 53718-2962","Madison","Wisconsin","","","876 Jupiter Dr, Madison, WI 53718-2962","Madison","Wisconsin","","","","Other","Manufacturing","","","","","","","","","","","2013-07-28 00:00:00","","","",0,"",-89.279886,"",43.085369
"Tempor LLP","001i0000008rG6JAAU","","","","","","","8410 W Desert Inn Rd, Las Vegas, NV 89117-9195","Las Vegas","Nevada","","","8410 W Desert Inn Rd, Las Vegas, NV 89117-9195","Las Vegas","Nevada","","","","Other","Healthcare","","","","","","","","","","","2014-06-17 00:00:00","","","",0,"",-115.274674,"",36.129782
"Tempor Limited","001i0000008rEAOAA2","","","","","","","942 Main St, Hartford, CT 06103-1214","Hartford","Connecticut","","","942 Main St, Hartford, CT 06103-1214","Hartford","Connecticut","","","","Other","Healthcare","","","","","","","","","","","2011-09-06 00:00:00","","","",0,"",-72.672382,"",41.767848
"Tempus Eu Ligula Corporation","001i0000008rBTjAAM","","","","","","","47 S Water St # 53, Peekskill, NY 10566-2035","Peekskill","New York","","","47 S Water St # 53, Peekskill, NY 10566-2035","Peekskill","New York","","","","Other","Finance","","","","","","","","","","","2011-09-27 00:00:00","","","",0,"",-73.928955,"",41.286954
"The Krusty Krab","001i0000008rG3YAAU","","","","","","","114 E Washington St, Ann Arbor, MI 48104-1905","Ann Arbor","Michigan","","","114 E Washington St, Ann Arbor, MI 48104-1905","Ann Arbor","Michigan","","","","Other","Manufacturing","","","","","","","","","","","2013-03-20 00:00:00","","","",0,"",-83.747817,"",42.28025
"Three Waters","001i0000008rEz6AAE","","","","","","","3901 N Williams Ave Ste B, Portland, OR 97227-1465","Portland","Oregon","","","3901 N Williams Ave Ste B, Portland, OR 97227-1465","Portland","Oregon","","","","Other","Technology","","","","","","","","","","","2014-12-21 00:00:00","","","",0,"",-122.666884,"",45.551047
"Thrift Bank","001i0000008rEoKAAU","","","","","","","137 Elmwood St, State College, PA 16801-6851","State College","Pennsylvania","","","137 Elmwood St, State College, PA 16801-6851","State College","Pennsylvania","","","","Other","Chemicals","","","","","","","","","","","2011-12-23 00:00:00","","","",0,"",-77.830322,"",40.810419
"Tincidunt Aliquam Foundation","001i0000008rCDyAAM","","","","","","","3721 Market St, Camp Hill, PA 17011-4326","Camp Hill","Pennsylvania","","","3721 Market St, Camp Hill, PA 17011-4326","Camp Hill","Pennsylvania","","","","Other","Engineering","","","","","","","","","","","2012-01-02 00:00:00","","","",0,"",-76.946072,"",40.238345
"Tincidunt Incorporated","001i0000008rEBTAA2","","","","","","","819 Bridgeport Ave, Shelton, CT 06484-4714","Shelton","Connecticut","","","819 Bridgeport Ave, Shelton, CT 06484-4714","Shelton","Connecticut","","","","Other","Healthcare","","","","","","","","","","","2011-09-11 00:00:00","","","",0,"",-73.127361,"",41.271341
"Tincidunt Institute","001i0000008rEa4AAE","","","","","","","22221 N Pepper Rd, Lake Barrington, IL 60010-2473","Lake Barrington","Illinois","","","22221 N Pepper Rd, Lake Barrington, IL 60010-2473","Lake Barrington","Illinois","","","","Other","Telecommunications","","","","","","","","","","","2013-09-29 00:00:00","","","",0,"",-88.183584,"",42.186402
"Tincidunt Nunc Inc.","001i0000008rG1fAAE","","","","","","","453 Nevada Hwy, Boulder City, NV 89005-2424","Boulder City","Nevada","","","453 Nevada Hwy, Boulder City, NV 89005-2424","Boulder City","Nevada","","","","Other","Manufacturing","","","","","","","","","","","2014-06-09 00:00:00","","","",0,"",-114.836691,"",35.978316
"Tincidunt Tempus Risus Ltd","001i0000008rEFjAAM","","","","","","","2245 Fenton Pkwy Ste 108 Fenton Marketplace, San Diego, CA 92108-4737","San Diego","California","","","2245 Fenton Pkwy Ste 108 Fenton Marketplace, San Diego, CA 92108-4737","San Diego","California","","","","Other","Telecommunications","","","","","","","","","","","2014-08-04 00:00:00","","","",0,"",-90.437781,"",38.487621
"Tortor Institute","001i0000008rAWBAA2","","","","","","","716 Pacific Ave, Tacoma, WA 98402-5208","Tacoma","Washington","","","716 Pacific Ave, Tacoma, WA 98402-5208","Tacoma","Washington","","","","Other","Technology","","","","","","","","","","","2015-06-30 00:00:00","","","",0,"",-122.439547,"",47.256698
"Tortor Nunc Foundation","001i0000008rG86AAE","","","","","","","9415 Coppertop Loop NE Ste 103-104, Seattle, WA 98110-3339","Seattle","Washington","","","9415 Coppertop Loop NE Ste 103-104, Seattle, WA 98110-3339","Seattle","Washington","","","","Other","Utilities","","","","","","","","","","","2015-06-20 00:00:00","","","",0,"",-122.525356,"",47.648325
"Transworld Consortium","001i0000008rEzgAAE","","","","","","","2326 N Flint Ave, Portland, OR 97227-1905","Portland","Oregon","","","2326 N Flint Ave, Portland, OR 97227-1905","Portland","Oregon","","","","Other","Healthcare","","","","","","","","","","","2014-12-22 00:00:00","","","",0,"",-122.668448,"",45.540023
"Tristique Ac Corp.","001i0000008rCVeAAM","","","","","","","202B Harrison St SE, Leesburg, VA 20175-3701","Leesburg","Virginia","","","202B Harrison St SE, Leesburg, VA 20175-3701","Leesburg","Virginia","","","","Other","Manufacturing","","","","","","","","","","","2012-04-29 00:00:00","","","",0,"",-77.562465,"",39.11258
"Tristique Ac Eleifend LLC","001i0000008rFhHAAU","","","","","","","9675 Scranton Rd, San Diego, CA 92121-1761","San Diego","California","","","9675 Scranton Rd, San Diego, CA 92121-1761","San Diego","California","","","","Other","Engineering","","","","","","","","","","","2014-08-12 00:00:00","","","",0,"",-117.201813,"",32.896588
"Tristique Senectus Et Company","001i0000008rEpHAAU","","","","","","","155 Placerville Dr, Placerville, CA 95667-3909","Placerville","California","","","155 Placerville Dr, Placerville, CA 95667-3909","Placerville","California","","","","Other","Technology","","","","","","","","","","","2014-11-23 00:00:00","","","",0,"",-120.836495,"",38.725754
"Tristique Senectus Et LLP","001i0000008rCfdAAE","","","","","","","76 Hope St, Greenfield, MA 01301-3573","Greenfield","Massachusetts","","","76 Hope St, Greenfield, MA 01301-3573","Greenfield","Massachusetts","","","","Other","Engineering","","","","","","","","","","","2011-06-26 00:00:00","","","",0,"",-72.599521,"",42.584489
"Turpis Aliquam Adipiscing Incorporated","001i0000008rFf6AAE","","","","","","","108 W 3rd St, Pueblo, CO 81003-3225","Pueblo","Colorado","","","108 W 3rd St, Pueblo, CO 81003-3225","Pueblo","Colorado","","","","Other","Manufacturing","","","","","","","","","","","2014-02-16 00:00:00","","","",0,"",-104.607722,"",38.269501
"Turpis Nulla Incorporated","001i0000008rCjzAAE","","","","","","","5600 Roswell Rd, Sandy Springs, GA 30342-1150","Sandy Springs","Georgia","","","5600 Roswell Rd, Sandy Springs, GA 30342-1150","Sandy Springs","Georgia","","","","Other","Banking","","","","","","","","","","","2012-07-16 00:00:00","","","",0,"",-84.379726,"",33.90805
"Ullamcorper Viverra Limited","001i0000008rGEeAAM","","","","","","","4700 Ohio Ave S Ste A, Seattle, WA 98134-2359","Seattle","Washington","","","4700 Ohio Ave S Ste A, Seattle, WA 98134-2359","Seattle","Washington","","","","Other","Healthcare","","","","","","","","","","","2015-05-18 00:00:00","","","",0,"",-122.337705,"",47.560333
"Ultrices Posuere Institute","001i0000008rFcqAAE","","","","","","","1038 Lafayette Ave, Columbus, IN 47201-5756","Columbus","Indiana","","","1038 Lafayette Ave, Columbus, IN 47201-5756","Columbus","Indiana","","","","Other","Manufacturing","","","","","","","","","","","2013-02-24 00:00:00","","","",0,"",-85.919078,"",39.209237
"Ultrices Vivamus Industries","001i0000008rDSGAA2","","","","","","","50 Airport Pkwy Ste L, Greenwood, IN 46143-1438","Greenwood","Indiana","","","50 Airport Pkwy Ste L, Greenwood, IN 46143-1438","Greenwood","Indiana","","","","Other","Telecommunications","","","","","","","","","","","2013-01-23 00:00:00","","","",0,"",-86.090715,"",39.615691
"Ultrices Vivamus Rhoncus Institute","001i0000008rFmXAAU","","","","","","","4441 26th Ave W, Seattle, WA 98199-1218","Seattle","Washington","","","4441 26th Ave W, Seattle, WA 98199-1218","Seattle","Washington","","","","Other","Telecommunications","","","","","","","","","","","2015-04-27 00:00:00","","","",0,"",-122.389952,"",47.660558
"Ultricies Adipiscing Enim Institute","001i0000008rD2oAAE","","","","","","","12337 S Route 59 Unit 155, Plainfield, IL 60585-4614","Plainfield","Illinois","","","12337 S Route 59 Unit 155, Plainfield, IL 60585-4614","Plainfield","Illinois","","","","Other","Telecommunications","","","","","","","","","","","2012-12-29 00:00:00","","","",0,"",-88.202421,"",41.657902
"Ultricies LLC","001i0000008rEoOAAU","","","","","","","2600 Post Rd, Southport, CT 06890-1258","Southport","Connecticut","","","2600 Post Rd, Southport, CT 06890-1258","Southport","Connecticut","","","","Other","Entertainment","","","","","","","","","","","2011-09-20 00:00:00","","","",0,"",-73.278161,"",41.140204
"Ultricies Limited","001i0000008rEcpAAE","","","","","","","40868 Winchester Rd, Temecula, CA 92591-5521","Temecula","California","","","40868 Winchester Rd, Temecula, CA 92591-5521","Temecula","California","","","","Other","Transportation","","","","","","","","","","","2014-08-27 00:00:00","","","",0,"",-117.159038,"",33.524807
"Ultricies Ornare Elit Associates","001i0000008rDdRAAU","","","","","","","1516 Sansom St Fl 2, Philadelphia, PA 19102-2811","Philadelphia","Pennsylvania","","","1516 Sansom St Fl 2, Philadelphia, PA 19102-2811","Philadelphia","Pennsylvania","","","","Other","Finance","","","","","","","","","","","2012-03-24 00:00:00","","","",0,"",-75.166574,"",39.950268
"Universal Export","001i0000008rEzhAAE","","","","","","","825 N Cook St, Portland, OR 97227-1503","Portland","Oregon","","","825 N Cook St, Portland, OR 97227-1503","Portland","Oregon","","","","Other","Shipping","","","","","","","","","","","2014-12-22 00:00:00","","","",0,"",-122.675008,"",45.547328
"Urna Justo Faucibus Foundation","001i0000008rFWNAA2","","","","","","","1774 Sullivan Trl RR 1po Box 185, Tannersville, PA 18372-7893","Tannersville","Pennsylvania","","","1774 Sullivan Trl RR 1po Box 185, Tannersville, PA 18372-7893","Tannersville","Pennsylvania","","","","Other","Manufacturing","","","","","","","","","","","2012-03-08 00:00:00","","","",0,"",-75.316372,"",41.048044
"Urna PC","001i0000008rFUtAAM","","","","","","","30205 Sw 217 Ave, Homestead, FL 33030","Homestead","Florida","","","30205 Sw 217 Ave, Homestead, FL 33030","Homestead","Florida","","","","Other","Retail","","","","","","","","","","","2011-02-27 00:00:00","","","",0,"",-80.540435,"",25.485588
"Ut Cursus Company","001i0000008rFUFAA2","","","","","","","540 E 8th Ave, Eugene, OR 97401-3344","Eugene","Oregon","","","540 E 8th Ave, Eugene, OR 97401-3344","Eugene","Oregon","","","","Other","Technology","","","","","","","","","","","2015-03-20 00:00:00","","","",0,"",-123.084764,"",44.050707
"Ut Cursus Luctus Ltd","001i0000008rFqdAAE","","","","","","","1700 Post Oak Blvd, Houston, TX 77056-3802","Houston","Texas","","","1700 Post Oak Blvd, Houston, TX 77056-3802","Houston","Texas","","","","Other","Technology","","","","","","","","","","","2013-12-29 00:00:00","","","",0,"",-95.461757,"",29.748703
"Ut Dolor Industries","001i0000008rG1uAAE","","","","","","","1514 Walnut St, Des Moines, IA 50309-3420","Des Moines","Iowa","","","1514 Walnut St, Des Moines, IA 50309-3420","Des Moines","Iowa","","","","Other","Manufacturing","","","","","","","","","","","2013-06-04 00:00:00","","","",0,"",-93.637015,"",41.583013
"Ut Foundation","001i0000008rG9YAAU","","","","","","","3698 Kinsman Blvd, Madison, WI 53704-2509","Madison","Wisconsin","","","3698 Kinsman Blvd, Madison, WI 53704-2509","Madison","Wisconsin","","","","Other","Shipping","","","","","","","","","","","2013-06-30 00:00:00","","","",0,"",-89.32525,"",43.125762
"Ut Ipsum Ac Corporation","001i0000008rDEdAAM","","","","","","","27 Broadway St Ste A, Toledo, OH 43604-8701","Toledo","Ohio","","","27 Broadway St Ste A, Toledo, OH 43604-8701","Toledo","Ohio","","","","Other","Technology","","","","","","","","","","","2012-12-16 00:00:00","","","",0,"",-83.538217,"",41.643183
"Ut LLC","001i0000008rFvYAAU","","","","","","","4187 Plank Rd, Fredericksburg, VA 22407-4896","Fredericksburg","Virginia","","","4187 Plank Rd, Fredericksburg, VA 22407-4896","Fredericksburg","Virginia","","","","Other","Finance","","","","","","","","","","","2012-05-26 00:00:00","","","",0,"",-77.535923,"",38.290232
"Ut Lacus Institute","001i0000008rFsxAAE","","","","","","","625 Haywood Rd, Asheville, NC 28806-3255","Asheville","North Carolina","","","625 Haywood Rd, Asheville, NC 28806-3255","Asheville","North Carolina","","","","Other","Retail","","","","","","","","","","","2012-06-28 00:00:00","","","",0,"",-82.588865,"",35.578984
"Ut Mi Duis Inc.","001i0000008rFB9AAM","","","","","","","50 W 3rd Ave Collegeville Station 2nd Floor, Collegeville, PA 19426-3655","Collegeville","Pennsylvania","","","50 W 3rd Ave Collegeville Station 2nd Floor, Collegeville, PA 19426-3655","Collegeville","Pennsylvania","","","","Other","Technology","","","","","","","","","","","2012-03-29 00:00:00","","","",0,"",-75.451571,"",40.18566
"Ut Molestie Consulting","001i0000008rFv8AAE","","","","","","","202 San Benancio Rd, Salinas, CA 93908-9124","Salinas","California","","","202 San Benancio Rd, Salinas, CA 93908-9124","Salinas","California","","","","Other","Shipping","","","","","","","","","","","2014-09-28 00:00:00","","","",0,"",-121.702696,"",36.555292
"Ut Nulla Industries","001i0000008rFZWAA2","","","","","","","16 Ardmore Ave, Ardmore, PA 19003-1302","Ardmore","Pennsylvania","","","16 Ardmore Ave, Ardmore, PA 19003-1302","Ardmore","Pennsylvania","","","","Other","Healthcare","","","","","","","","","","","2012-03-20 00:00:00","","","",0,"",-75.293793,"",40.00866
"Ut Odio Associates","001i0000008rFpDAAU","","","","","","","3409 Woodland Park Ave N, Seattle, WA 98103-8925","Seattle","Washington","","","3409 Woodland Park Ave N, Seattle, WA 98103-8925","Seattle","Washington","","","","Other","Telecommunications","","","","","","","","","","","2015-05-02 00:00:00","","","",0,"",-122.344303,"",47.649163
"Ut Sem Nulla LLP","001i0000008rFfTAAU","","","","","","","209 E Midland Ave, Woodland Park, CO 80863-3101","Woodland Park","Colorado","","","209 E Midland Ave, Woodland Park, CO 80863-3101","Woodland Park","Colorado","","","","Other","Education","","","","","","","","","","","2014-02-05 00:00:00","","","",0,"",-105.051311,"",38.9945
"Varius Industries","001i0000008rFykAAE","","","","","","","807 N 3rd St, McCall, ID 83638-3806","McCall","Idaho","","","807 N 3rd St, McCall, ID 83638-3806","McCall","Idaho","","","","Other","Healthcare","","","","","","","","","","","2014-03-31 00:00:00","","","",0,"",-116.097026,"",44.908986
"Vehicula Limited","001i0000008rCfSAAU","","","","","","","405 Hay St, Fayetteville, NC 28301-5537","Fayetteville","North Carolina","","","405 Hay St, Fayetteville, NC 28301-5537","Fayetteville","North Carolina","","","","Other","Engineering","","","","","","","","","","","2012-06-24 00:00:00","","","",0,"",-78.882782,"",35.053819
"Vehicula Pellentesque Ltd","001i0000008rFn9AAE","","","","","","","16054 S Dupont Hwy, Harrington, DE 19952-3121","Harrington","Delaware","","","16054 S Dupont Hwy, Harrington, DE 19952-3121","Harrington","Delaware","","","","Other","Chemicals","","","","","","","","","","","2012-04-23 00:00:00","","","",0,"",-75.566892,"",38.940135
