"...1","Opportunity Name","ID","Opportunity Amount","Currency","Expected Close Date","Sales Stage","Probability (%)","Next Step","Type","Account Name","Description","Amount","Lead Source","campaign_id","Assigned to","Assigned User","Date Created","Date Modified","Created By","Modified By","Deleted","Geocode Status","Longitude","Address","Latitude"
NA,"Consectetuer Adipiscing Elit Consulting vw5PAAQ  MOL Standard Maintenance","006i0000001vw5PAAQ",18,NA,NA,"Closed Won",NA,NA,"Maintenance",NA,NA,2116.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.149911,NA,32.749106
NA,"Consectetuer Adipiscing Elit Consulting vwqwAAA  MOL Mobile Software","006i0000001vwqwAAA",30,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,24840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.149911,NA,32.749106
NA,"Consectetuer Adipiscing Elit Consulting vx96AAA  MOL Standard Software","006i0000001vx96AAA",11,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,8272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.149911,NA,32.749106
NA,"Consectetuer Adipiscing Elit Consulting vxA8AAI  MOL Standard Maintenance","006i0000001vxA8AAI",22,NA,NA,"Closed Lost",NA,NA,"Maintenance",NA,NA,2191.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.149911,NA,32.749106
NA,"Consectetuer Adipiscing Elit Consulting vy1KAAQ  MOL Standard Software","006i0000001vy1KAAQ",170,NA,NA,"Discover",NA,NA,"Software",NA,NA,122400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.149911,NA,32.749106
NA,"Placerat Orci Institute vxPoAAI  MOL Standard Software","006i0000001vxPoAAI",3,NA,NA,"Closed Lost",NA,NA,"Software",NA,NA,2280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122.906144,NA,42.299788
NA,"Placerat Orci Institute vxrXAAQ  MOL Standard Maintenance","006i0000001vxrXAAQ",22,NA,NA,"Decision",NA,NA,"Maintenance",NA,NA,1900.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122.906144,NA,42.299788
NA,"Placerat Orci Institute vy1qAAA  MOL Standard Software","006i0000001vy1qAAA",15,NA,NA,"Discover",NA,NA,"Software",NA,NA,11760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122.906144,NA,42.299788
NA,"Etiam Corporation vy1RAAQ  MOL Standard Maintenance","006i0000001vy1RAAQ",21,NA,NA,"Discover",NA,NA,"Maintenance",NA,NA,2293.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122.315965,NA,47.613945
NA,"Lacus Mauris Non LLP vy1SAAQ  MOL Premium Software","006i0000001vy1SAAQ",10,NA,NA,"Commit",NA,NA,"Software",NA,NA,10080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122.377653,NA,47.564357
NA,"Mollis Phasellus Libero Company vy1TAAQ  MOL Standard Maintenance","006i0000001vy1TAAQ",8,NA,NA,"Discover",NA,NA,"Maintenance",NA,NA,892.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122.316508,NA,47.618022
NA,"Erat Semper Rutrum PC vtfhAAA  MOL Standard Software","006i0000001vtfhAAA",12,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,7584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.676569,NA,38.356888
NA,"Erat Semper Rutrum PC vtivAAA  MOL Standard Software","006i0000001vtivAAA",8,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,5248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.676569,NA,38.356888
NA,"Erat Semper Rutrum PC vu07AAA  MOL Standard Software","006i0000001vu07AAA",13,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,9568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.676569,NA,38.356888
NA,"Erat Semper Rutrum PC vuG0AAI  MOL Standard Maintenance","006i0000001vuG0AAI",6,NA,NA,"Closed Won",NA,NA,"Maintenance",NA,NA,712.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.676569,NA,38.356888
NA,"Erat Semper Rutrum PC vuSkAAI  MOL Standard Services","006i0000001vuSkAAI",163,NA,NA,"Closed Won",NA,NA,"Services",NA,NA,107254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.676569,NA,38.356888
NA,"Erat Semper Rutrum PC vuuNAAQ  MOL Standard Software","006i0000001vuuNAAQ",12,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,8160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.676569,NA,38.356888
NA,"Erat Semper Rutrum PC vvncAAA  MOL Standard Software","006i0000001vvncAAA",2,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,1552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.676569,NA,38.356888
NA,"Erat Semper Rutrum PC vvxpAAA  MOL Standard Software","006i0000001vvxpAAA",134,NA,NA,"Closed Lost",NA,NA,"Software",NA,NA,88976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.676569,NA,38.356888
NA,"Erat Semper Rutrum PC vw1hAAA  MOL Standard Software","006i0000001vw1hAAA",3,NA,NA,"Closed Won",NA,NA,"Services",NA,NA,2550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.676569,NA,38.356888
NA,"Erat Semper Rutrum PC vwUxAAI  MOL Standard Services","006i0000001vwUxAAI",3,NA,NA,"Closed Lost",NA,NA,"Services",NA,NA,2037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.676569,NA,38.356888
NA,"Erat Semper Rutrum PC vwYqAAI  MOL Premium Maintenance","006i0000001vwYqAAI",70,NA,NA,"Closed Lost",NA,NA,"Maintenance",NA,NA,8715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.676569,NA,38.356888
NA,"Erat Semper Rutrum PC vwhxAAA  MOL Standard Software","006i0000001vwhxAAA",500,NA,NA,"Closed Lost",NA,NA,"Software",NA,NA,368000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.676569,NA,38.356888
NA,"Erat Semper Rutrum PC vwoUAAQ  MOL Premium Software","006i0000001vwoUAAQ",14,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,15624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.676569,NA,38.356888
NA,"Erat Semper Rutrum PC vy2bAAA  MOL Standard Software","006i0000001vy2bAAA",4,NA,NA,"Discover",NA,NA,"Software",NA,NA,2432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.676569,NA,38.356888
NA,"Gravida Nunc Consulting vveJAAQ  MOL Mobile Software","006i0000001vveJAAQ",11,NA,NA,"Closed Lost",NA,NA,"Software",NA,NA,9603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.064827,NA,33.457334
NA,"Gravida Nunc Consulting vvoqAAA  MOL Standard Software","006i0000001vvoqAAA",1,NA,NA,"Closed Lost",NA,NA,"Software",NA,NA,744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.064827,NA,33.457334
NA,"Gravida Nunc Consulting vwvrAAA  MOL Standard Software","006i0000001vwvrAAA",3,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,1704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.064827,NA,33.457334
NA,"Gravida Nunc Consulting vxZFAAY  MOL Standard Software","006i0000001vxZFAAY",3,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,2136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.064827,NA,33.457334
NA,"Gravida Nunc Consulting vxrPAAQ  MOL Mobile Maintenance","006i0000001vxrPAAQ",63,NA,NA,"Commit",NA,NA,"Maintenance",NA,NA,5594.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.064827,NA,33.457334
NA,"Gravida Nunc Consulting vy2FAAQ  MOL Standard Maintenance","006i0000001vy2FAAQ",445,NA,NA,"Commit",NA,NA,"Maintenance",NA,NA,45390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.064827,NA,33.457334
NA,"Feugiat Placerat Velit Ltd vy2OAAQ  MOL Standard Software","006i0000001vy2OAAQ",9,NA,NA,"Discover",NA,NA,"Software",NA,NA,6408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122.334777,NA,47.575296
NA,"Sed Nec Metus Company vuQ6AAI  MOL Standard Software","006i0000001vuQ6AAI",2,NA,NA,"Closed Lost",NA,NA,"Software",NA,NA,1408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85.628529,NA,44.764315
NA,"Sed Nec Metus Company vuYhAAI  MOL Standard Software","006i0000001vuYhAAI",48,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,27264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85.628529,NA,44.764315
NA,"Sed Nec Metus Company vusLAAQ  MOL Standard Software","006i0000001vusLAAQ",212,NA,NA,"Closed Lost",NA,NA,"Software",NA,NA,137376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85.628529,NA,44.764315
NA,"Sed Nec Metus Company vveDAAQ  MOL Standard Services","006i0000001vveDAAQ",155,NA,NA,"Closed Lost",NA,NA,"Services",NA,NA,88970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85.628529,NA,44.764315
NA,"Sed Nec Metus Company vvwYAAQ  MOL Standard Services","006i0000001vvwYAAQ",102,NA,NA,"Closed Won",NA,NA,"Services",NA,NA,69972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85.628529,NA,44.764315
NA,"Sed Nec Metus Company vwTtAAI  MOL Standard Services","006i0000001vwTtAAI",8,NA,NA,"Closed Won",NA,NA,"Services",NA,NA,4560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85.628529,NA,44.764315
NA,"Sed Nec Metus Company vxheAAA  MOL Standard Software","006i0000001vxheAAA",12,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,7104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85.628529,NA,44.764315
NA,"Sed Nec Metus Company vy2nAAA  MOL Mobile Software","006i0000001vy2nAAA",104,NA,NA,"Discover",NA,NA,"Software",NA,NA,89856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85.628529,NA,44.764315
NA,"Zep Infratech vx54AAA  MOL Premium Services","006i0000001vx54AAA",12,NA,NA,"Closed Won",NA,NA,"Services",NA,NA,8760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122.141222,NA,47.685914
NA,"Zep Infratech vxLMAAY  MOL Standard Software","006i0000001vxLMAAY",73,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,46720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122.141222,NA,47.685914
NA,"Zep Infratech vxKdAAI  MOL Standard Services","006i0000001vxKdAAI",6,NA,NA,"Closed Won",NA,NA,"Services",NA,NA,3612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122.141222,NA,47.685914
NA,"Zep Infratech vy2pAAA  MOL Standard Software","006i0000001vy2pAAA",254,NA,NA,"Qualify",NA,NA,"Software",NA,NA,164592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122.141222,NA,47.685914
NA,"Neque Et Foundation vuyGAAQ  MOL Premium Maintenance","006i0000001vuyGAAQ",78,NA,NA,"Closed Won",NA,NA,"Maintenance",NA,NA,9009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.019962,NA,42.369629
NA,"Neque Et Foundation vuyGAAQX  MOL Premium Maintenance","006i0000001vuyGAAQX",90,NA,NA,"Closed Won",NA,NA,"Maintenance",NA,NA,10395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.019962,NA,42.369629
NA,"Neque Et Foundation vuyGAAQY  MOL Premium Maintenance","006i0000001vuyGAAQY",100,NA,NA,"Closed Won",NA,NA,"Maintenance",NA,NA,11550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.019962,NA,42.369629
NA,"Neque Et Foundation vuyGAAQZ  MOL Premium Maintenance","006i0000001vuyGAAQZ",100,NA,NA,"Closed Won",NA,NA,"Maintenance",NA,NA,11550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.019962,NA,42.369629
NA,"Neque Et Foundation vvRLAAY  MOL Mobile Software","006i0000001vvRLAAY",14,NA,NA,"Closed Lost",NA,NA,"Software",NA,NA,9198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.019962,NA,42.369629
NA,"Neque Et Foundation vvZmAAI  MOL Mobile Software","006i0000001vvZmAAI",4,NA,NA,"Closed Lost",NA,NA,"Software",NA,NA,2628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.019962,NA,42.369629
NA,"Neque Et Foundation vy6VAAQ  MOL Premium Software","006i0000001vy6VAAQ",3,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,3132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.019962,NA,42.369629
NA,"Neque Et Foundation vwybAAA  MOL Premium Maintenance","006i0000001vwybAAA",4,NA,NA,"Closed Won",NA,NA,"Maintenance",NA,NA,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.019962,NA,42.369629
NA,"Neque Et Foundation vxwUAAQ  MOL Mobile Services","006i0000001vxwUAAQ",7,NA,NA,"Decision",NA,NA,"Services",NA,NA,3528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.019962,NA,42.369629
NA,"Neque Et Foundation vxwVAAQ  MOL Mobile Software","006i0000001vxwVAAQ",2,NA,NA,"Decision",NA,NA,"Software",NA,NA,1512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.019962,NA,42.369629
NA,"Neque Et Foundation vy79AAA  MOL Premium Software","006i0000001vy79AAA",500,NA,NA,"Solution",NA,NA,"Software",NA,NA,444000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.019962,NA,42.369629
NA,"Dolor Nonummy Corporation vy2yAAA  MOL Standard Services","006i0000001vy2yAAA",418,NA,NA,"Solution",NA,NA,"Services",NA,NA,228228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122.484654,NA,47.211443
NA,"Mollis Phasellus Foundation vxI3AAI  MOL Standard Software","006i0000001vxI3AAI",56,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,9960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.198484,NA,47.680737
NA,"Mollis Phasellus Foundation vxUiAAI  MOL Standard Software","006i0000001vxUiAAI",16,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,11392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.198484,NA,47.680737
NA,"Mollis Phasellus Foundation vy37AAA  MOL Premium Maintenance","006i0000001vy37AAA",86,NA,NA,"Discover",NA,NA,"Maintenance",NA,NA,11610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.198484,NA,47.680737
NA,"Phasellus Libero Mauris Company vtK6AAI  MOL Standard Software","006i0000001vtK6AAI",4,NA,NA,"Closed Lost",NA,NA,"Software",NA,NA,2496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.6556,NA,44.148919
NA,"Phasellus Libero Mauris Company vtn1AAA  MOL Standard Software","006i0000001vtn1AAA",32,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,21760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.6556,NA,44.148919
NA,"Phasellus Libero Mauris Company vtnkAAA  MOL Standard Services","006i0000001vtnkAAA",21,NA,NA,"Closed Won",NA,NA,"Services",NA,NA,11025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.6556,NA,44.148919
NA,"Phasellus Libero Mauris Company vuVyAAI  MOL Standard Software","006i0000001vuVyAAI",38,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,22496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.6556,NA,44.148919
NA,"Phasellus Libero Mauris Company vubDAAQ  MOL Standard Services","006i0000001vubDAAQ",2,NA,NA,"Closed Lost",NA,NA,"Services",NA,NA,1036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.6556,NA,44.148919
NA,"Phasellus Libero Mauris Company vuf0AAA  MOL Standard Software","006i0000001vuf0AAA",3,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,2376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.6556,NA,44.148919
NA,"Phasellus Libero Mauris Company vuldAAA  MOL Standard Software","006i0000001vuldAAA",8,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,5952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.6556,NA,44.148919
NA,"Phasellus Libero Mauris Company vuoNAAQ  MOL Standard Software","006i0000001vuoNAAQ",52,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,32864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.6556,NA,44.148919
NA,"Phasellus Libero Mauris Company vvtbAAA  MOL Standard Software","006i0000001vvtbAAA",15,NA,NA,"Closed Lost",NA,NA,"Software",NA,NA,8400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.6556,NA,44.148919
NA,"Phasellus Libero Mauris Company vw7cAAA  MOL Premium Software","006i0000001vw7cAAA",4,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,4080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.6556,NA,44.148919
NA,"Phasellus Libero Mauris Company vwINAAY  MOL Standard Software","006i0000001vwINAAY",41,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,26896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.6556,NA,44.148919
NA,"Phasellus Libero Mauris Company vwbVAAQ  MOL Standard Services","006i0000001vwbVAAQ",3,NA,NA,"Closed Lost",NA,NA,"Services",NA,NA,1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.6556,NA,44.148919
NA,"Phasellus Libero Mauris Company vxOjAAI  MOL Standard Software","006i0000001vxOjAAI",93,NA,NA,"Closed Lost",NA,NA,"Software",NA,NA,72168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.6556,NA,44.148919
NA,"Phasellus Libero Mauris Company vy3YAAQ  MOL Standard Maintenance","006i0000001vy3YAAQ",100,NA,NA,"Discover",NA,NA,"Maintenance",NA,NA,11040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.6556,NA,44.148919
NA,"Nulla Facilisis Suspendisse PC vuqVAAQ  MOL Mobile Software","006i0000001vuqVAAQ",568,NA,NA,"Closed Lost",NA,NA,"Software",NA,NA,403848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.046456,NA,42.112851
NA,"Nulla Facilisis Suspendisse PC vy5rAAA  MOL Standard Software","006i0000001vy5rAAA",273,NA,NA,"Closed Lost",NA,NA,"Software",NA,NA,179088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.046456,NA,42.112851
NA,"Nulla Facilisis Suspendisse PC vwJdAAI  MOL Standard Software","006i0000001vwJdAAI",2,NA,NA,"Closed Lost",NA,NA,"Software",NA,NA,1184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.046456,NA,42.112851
NA,"Nulla Facilisis Suspendisse PC vwOYAAY  MOL Standard Maintenance","006i0000001vwOYAAY",1,NA,NA,"Closed Lost",NA,NA,"Maintenance",NA,NA,94.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.046456,NA,42.112851
NA,"Nulla Facilisis Suspendisse PC vwnrAAA  MOL Premium Software","006i0000001vwnrAAA",12,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,10656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.046456,NA,42.112851
NA,"Nulla Facilisis Suspendisse PC vx9xAAA  MOL Mobile Software","006i0000001vx9xAAA",15,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,12150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.046456,NA,42.112851
NA,"Nulla Facilisis Suspendisse PC vxzOAAQ  MOL Standard Software","006i0000001vxzOAAQ",80,NA,NA,"Discover",NA,NA,"Software",NA,NA,64000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.046456,NA,42.112851
NA,"Nulla Facilisis Suspendisse PC vy7CAAQ  MOL Standard Services","006i0000001vy7CAAQ",450,NA,NA,"Discover",NA,NA,"Services",NA,NA,311850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.046456,NA,42.112851
NA,"Consequat Dolor Vitae LLC vv3QAAQ  MOL Standard Services","006i0000001vv3QAAQ",92,NA,NA,"Closed Lost",NA,NA,"Services",NA,NA,48944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96.608193,NA,39.191438
NA,"Consequat Dolor Vitae LLC vwtkAAA  MOL Standard Software","006i0000001vwtkAAA",414,NA,NA,"Closed Lost",NA,NA,"Software",NA,NA,301392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96.608193,NA,39.191438
NA,"Consequat Dolor Vitae LLC vxWbAAI  MOL Standard Services","006i0000001vxWbAAI",19,NA,NA,"Solution",NA,NA,"Services",NA,NA,10507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96.608193,NA,39.191438
NA,"Consequat Dolor Vitae LLC vxX7AAI  MOL Standard Software","006i0000001vxX7AAI",2,NA,NA,"Closed Lost",NA,NA,"Software",NA,NA,1312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96.608193,NA,39.191438
NA,"Consequat Dolor Vitae LLC vxpFAAQ  MOL Standard Software","006i0000001vxpFAAQ",2,NA,NA,"Closed Won",NA,NA,"Maintenance",NA,NA,211.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96.608193,NA,39.191438
NA,"Consequat Dolor Vitae LLC vxpGAAQ  MOL Standard Software","006i0000001vxpGAAQ",3,NA,NA,"Solution",NA,NA,"Software",NA,NA,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96.608193,NA,39.191438
NA,"Consequat Dolor Vitae LLC vy7DAAQ  MOL Standard Software","006i0000001vy7DAAQ",56,NA,NA,"Discover",NA,NA,"Software",NA,NA,43456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96.608193,NA,39.191438
NA,"Quis Diam PC vwL0AAI  MOL Mobile Software","006i0000001vwL0AAI",1,NA,NA,"Closed Won",NA,NA,"Maintenance",NA,NA,148.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-120.664805,NA,35.279254
NA,"Quis Diam PC vy3hAAA  MOL Standard Software","006i0000001vy3hAAA",562,NA,NA,"Discover",NA,NA,"Software",NA,NA,341696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-120.664805,NA,35.279254
NA,"Tellus Incorporated vunzAAA  MOL Standard Services","006i0000001vunzAAA",430,NA,NA,"Closed Lost",NA,NA,"Services",NA,NA,246820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-103.51264,NA,44.41536
NA,"Tellus Incorporated vwDMAAY  MOL Standard Software","006i0000001vwDMAAY",20,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,11680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-103.51264,NA,44.41536
NA,"Tellus Incorporated vwKTAAY  MOL Standard Software","006i0000001vwKTAAY",7,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,4760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-103.51264,NA,44.41536
NA,"Tellus Incorporated vwtoAAA  MOL Standard Maintenance","006i0000001vwtoAAA",177,NA,NA,"Closed Won",NA,NA,"Maintenance",NA,NA,19328.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-103.51264,NA,44.41536
NA,"Tellus Incorporated vy7EAAQ  MOL Standard Software","006i0000001vy7EAAQ",5,NA,NA,"Discover",NA,NA,"Software",NA,NA,3640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-103.51264,NA,44.41536
NA,"Magna Foundation vtHbAAI  MOL Standard Maintenance","006i0000001vtHbAAI",13,NA,NA,"Closed Won",NA,NA,"Maintenance",NA,NA,1357.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.891131,NA,42.520543
NA,"Magna Foundation vt2DAAQ  MOL Standard Software","006i0000001vt2DAAQ",5,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,3480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.891131,NA,42.520543
NA,"Magna Foundation vt9uAAA  MOL Standard Software","006i0000001vt9uAAA",147,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,82320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.891131,NA,42.520543
NA,"Magna Foundation vtWWAAY  MOL Standard Software","006i0000001vtWWAAY",43,NA,NA,"Closed Won",NA,NA,"Software",NA,NA,33024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.891131,NA,42.520543
NA,"Magna Foundation vwOwAAI  MOL Standard Maintenance","006i0000001vwOwAAI",16,NA,NA,"Closed Won",NA,NA,"Maintenance",NA,NA,1574.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.891131,NA,42.520543
NA,"Magna Foundation vxQWAAY  MOL Standard Services","006i0000001vxQWAAY",3,NA,NA,"Closed Won",NA,NA,"Services",NA,NA,1701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.891131,NA,42.520543
NA,"Magna Foundation vxQXAAY  MOL Premium Maintenance","006i0000001vxQXAAY",166.666666667,NA,NA,"Closed Won",NA,NA,"Maintenance",NA,NA,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.891131,NA,42.520543
NA,"Magna Foundation vxQXAAYX  MOL Premium Maintenance","006i0000001vxQXAAYX",167,NA,NA,"Closed Won",NA,NA,"Maintenance",NA,NA,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.891131,NA,42.520543
NA,"Magna Foundation vxQXAAYY  MOL Premium Maintenance","006i0000001vxQXAAYY",167,NA,NA,"Closed Won",NA,NA,"Maintenance",NA,NA,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.891131,NA,42.520543
NA,"Magna Foundation vxQXAAYZ  MOL Premium Maintenance","006i0000001vxQXAAYZ",100,NA,NA,"Closed Won",NA,NA,"Maintenance",NA,NA,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.891131,NA,42.520543
NA,"Magna Foundation vxQXAAYZX  MOL Premium Maintenance","006i0000001vxQXAAYZX",50,NA,NA,"Closed Won",NA,NA,"Maintenance",NA,NA,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.891131,NA,42.520543
NA,"Magna Foundation vxroAAA  MOL Standard Maintenance","006i0000001vxroAAA",14,NA,NA,"Discover",NA,NA,"Maintenance",NA,NA,1612.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.891131,NA,42.520543
NA,"Magna Foundation vy3kAAA  MOL Mobile Software","006i0000001vy3kAAA",1,NA,NA,"Discover",NA,NA,"Software",NA,NA,810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.891131,NA,42.520543
NA,"Magna Foundation vy3jAAA  MOL Mobile Software","006i0000001vy3jAAA",42,NA,NA,"Commit",NA,NA,"Software",NA,NA,35532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.891131,NA,42.520543
NA,"Nam Porttitor Scelerisque Inc. vuCUAAY  MOL Standard Services","006i0000001vuCUAAY",20,NA,NA,"Closed Won",NA,NA,"Services",NA,NA,12040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87.495135,NA,41.67959
